,growth_collection,processing,preparation,material,energy,things,buildings,infrastructure,inhabited,waste,sleep,hygiene_grooming,childcare,adultcare,moving_things,moving_people,organization,education,meals,active_recreation,religious,social,interactive,passive,work_employed,work_other,unknown
"('DNK', 10)",0.0434158,0.0098672,0.3680473,0.0818979,,,0.1174199,,0.7133999,,9.1,0.7914,0.2062249,0.1223535,0.1874772,0.8485,0.0651236,2.332981,1.0599,1.2225484,0.6630771,0.9896821,1.5126447,3.5669997,,,
"('DNK', 11)",0.0438558,0.0099672,0.3717773,0.0827279,,,0.1186099,,0.7206299,,9.0,0.7914,0.2083149,0.1235935,0.1893772,0.8485,0.0657836,2.332981,1.0599,1.2349384,0.6697971,0.9997121,1.5279747,3.6031497,,,
"('DNK', 12)",0.1450166,0.0324513,0.3488511,0.0902551,,,0.0618602,,0.7778162,,8.9,0.7876,0.1227063,0.0790999,0.1713832,0.8485,0.129805,2.332981,0.9899,1.2199646,0.4127395,1.3670094,1.3771504,3.8069385,,,
"('DNK', 13)",0.1619408,0.0362385,0.4156103,0.1007883,,,0.0679472,,0.7666707,,8.05,0.7057,0.12004,0.0815366,0.1902521,0.8485,0.2072389,2.14557,0.9257,1.3034534,0.4869548,1.7417127,1.2592877,4.384858,,,
"('DNK', 14)",0.1619408,0.0362385,0.4156103,0.1007883,,,0.0679472,,0.7666707,,8.05,0.7057,0.12004,0.0815366,0.1902521,0.8485,0.2072389,2.14557,0.9257,1.3034534,0.4869548,1.7417127,1.2592877,4.384858,,,
"('DNK', 15)",0.1712343,0.0383182,0.4358693,0.1065724,,,0.0718466,,0.8010894,,7.4,0.7029,0.1305213,0.0886108,0.2011704,0.8485,0.2299091,2.14557,0.9286,1.313595,0.5053209,1.8452597,1.375862,4.6580533,,,
"('DNK', 16)",0.2023679,0.0443054,0.4418565,0.105375,,,0.2358963,,0.7795354,,7.4,0.7029,0.1149545,0.0742415,0.2706221,0.8485,0.2586477,2.14557,0.9286,1.1435581,0.4023408,2.0919329,1.2477356,4.5622578,,,
"('DNK', 17)",0.2051988,0.0455997,0.4787972,0.1079994,,,0.2399986,,0.8111953,,7.4,0.718,0.1163993,0.0755996,0.2747984,0.8485,0.2627985,2.14557,0.888,0.9491945,0.4103976,2.4479857,1.0607938,4.5119737,,,
"('DNK', 18)",0.2051988,0.0455997,0.4787972,0.1079994,,,0.2399986,,0.8111953,,7.4,0.718,0.1163993,0.0755996,0.2747984,0.8485,0.2627985,2.14557,0.888,0.9491945,0.4103976,2.4479857,1.0607938,4.5119737,,,
"('EST', 0)",,,,,,,,,,,13.16,1.2738,,,,0.8485,,,1.6619,1.093649,0.0649134,0.7620264,3.0650395,2.0708773,,,
"('EST', 1)",,,,,,,,,,,12.6,1.2738,,,,0.8485,,,1.6619,1.180449,0.0700654,0.8225064,3.3083035,2.2352373,,,
"('EST', 2)",,,,,,,,,,,12.0,1.2738,,,,0.8485,,,1.6619,1.273449,0.0755854,0.8873064,3.5689435,2.4113373,,,
"('EST', 3)",,,,,,,,,,,12.0,1.219,,,,0.8485,,,1.3381,1.4026061,0.179623,0.7803715,2.8799834,3.351816,,,
"('EST', 4)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,,1.8348,1.1416209,0.1791626,1.3450181,2.9946992,2.9946992,,,
"('EST', 5)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,2.2102196000000003,1.8348,0.8500929,0.1334111,1.00155,2.2299632,2.2299632,,,
"('EST', 6)",,,,,,,,,0.7809152,,9.7,1.1333,,,,0.8485,,2.24174325,1.1619,1.6447357,0.2710025,0.7657604,2.0681772,3.3848572,,,
"('EST', 7)",,,,,,,,,0.8093961,,9.4,1.1333,,,,0.8485,,2.2166189999999997,1.1619,1.7047211,0.2808863,0.7936886,2.143606,3.5083069,,,
"('EST', 8)",0.0812552,0.0093397,0.1541047,0.0046698,,,0.2232184,,0.4725879,,9.3,1.1333,0.2306901,0.2306901,0.0980667,0.8485,0.0149435,2.2166189999999997,1.1619,1.2814042,0.7770615,0.762118,1.6437839,3.3548134,,,
"('EST', 9)",0.0817083,0.0087545,0.1974618,0.0048636,,,0.2227524,,0.5641765,,9.3,0.8979,0.2305342,0.2305342,0.0972718,0.8485,0.0145908,2.2166189999999997,1.0098,1.4668589,0.7879017,0.6157306,1.5359219,3.66812,,,
"('EST', 10)",0.0439278,0.0099836,0.3723876,0.0828637,,,0.1188046,,0.7218129,,9.1,0.7914,0.2086568,0.1237964,0.189688,0.8485,0.0658916,2.2166189999999997,1.0599,1.2369657,0.6708966,1.0013532,1.530483,3.6090645,,,
"('EST', 11)",0.0443678,0.0100836,0.3761176,0.0836937,,,0.1199946,,0.7290429,,9.0,0.7914,0.2107468,0.1250364,0.191588,0.8485,0.0665516,2.2166189999999997,1.0599,1.2493557,0.6776166,1.0113832,1.545813,3.6452145,,,
"('EST', 12)",0.1466805,0.0328236,0.3528539,0.0912907,,,0.06257,,0.7867411,,8.9,0.7876,0.1241143,0.0800076,0.1733497,0.8485,0.1312945,2.2166189999999997,0.9899,1.2339629,0.4174754,1.382695,1.3929523,3.8506208,,,
"('EST', 13)",0.1607788,0.0359785,0.4126282,0.1000652,,,0.0674597,,0.7611698,,8.05,0.7057,0.1191787,0.0809516,0.188887,0.8485,0.205752,2.226824,0.9257,1.2941011,0.4834609,1.7292158,1.2502523,4.3533965,,,
"('EST', 14)",0.1607788,0.0359785,0.4126282,0.1000652,,,0.0674597,,0.7611698,,8.05,0.7057,0.1191787,0.0809516,0.188887,0.8485,0.205752,2.226824,0.9257,1.2941011,0.4834609,1.7292158,1.2502523,4.3533965,,,
"('EST', 15)",0.1700724,0.0380582,0.4329116,0.1058493,,,0.0713591,,0.7956535,,7.4,0.7029,0.1296356,0.0880095,0.1998054,0.8485,0.228349,2.226824,0.9286,1.3046814,0.501892,1.8327384,1.3665259,4.6264455,,,
"('EST', 16)",0.2009947,0.0440048,0.4388582,0.1046599,,,0.2342956,,0.7742458,,7.4,0.7029,0.1141745,0.0737377,0.2687858,0.8485,0.2568926,2.226824,0.9286,1.1357983,0.3996107,2.0777378,1.2392689,4.5313001,,,
"('EST', 17)",0.2038094,0.045291,0.4755552,0.1072681,,,0.2383735,,0.8057025,,7.4,0.718,0.1156112,0.0750877,0.2729377,0.8485,0.261019,2.226824,0.888,0.9427673,0.4076187,2.4314099,1.053611,4.4814222,,,
"('EST', 18)",0.2038094,0.045291,0.4755552,0.1072681,,,0.2383735,,0.8057025,,7.4,0.718,0.1156112,0.0750877,0.2729377,0.8485,0.261019,2.226824,0.888,0.9427673,0.4076187,2.4314099,1.053611,4.4814222,,,
"('FIN', 0)",,,,,,,,,,,13.16,1.2738,,,,0.8485,,,1.6619,1.093649,0.0649134,0.7620264,3.0650395,2.0708773,,,
"('FIN', 1)",,,,,,,,,,,12.6,1.2738,,,,0.8485,,,1.6619,1.180449,0.0700654,0.8225064,3.3083035,2.2352373,,,
"('FIN', 2)",,,,,,,,,,,12.0,1.2738,,,,0.8485,,,1.6619,1.273449,0.0755854,0.8873064,3.5689435,2.4113373,,,
"('FIN', 3)",,,,,,,,,,,12.0,1.219,,,,0.8485,,,1.3381,1.4026061,0.179623,0.7803715,2.8799834,3.351816,,,
"('FIN', 4)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,,1.8348,1.1416209,0.1791626,1.3450181,2.9946992,2.9946992,,,
"('FIN', 5)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,2.2102196000000003,1.8348,0.8500929,0.1334111,1.00155,2.2299632,2.2299632,,,
"('FIN', 6)",,,,,,,,,0.7809152,,9.7,1.1333,,,,0.8485,,2.24174325,1.1619,1.6447357,0.2710025,0.7657604,2.0681772,3.3848572,,,
"('FIN', 7)",,,,,,,,,0.7995616,,9.4,1.1333,,,,0.8485,,2.3288849999999996,1.1619,1.6840081,0.2774734,0.7840449,2.1175603,3.4656795,,,
"('FIN', 8)",0.0802785,0.0092274,0.1522523,0.0046137,,,0.2205352,,0.4669072,,9.3,1.1333,0.2279172,0.2279172,0.0968879,0.8485,0.0147639,2.3288849999999996,1.1619,1.2660013,0.7677209,0.7529571,1.624025,3.3144875,,,
"('FIN', 9)",0.0807653,0.0086534,0.1951828,0.0048075,,,0.2201816,,0.5576651,,9.3,0.8979,0.2278735,0.2278735,0.0961492,0.8485,0.0144224,2.3288849999999996,1.0098,1.4499292,0.7788081,0.6086241,1.5181951,3.6257844,,,
"('FIN', 10)",0.0434338,0.0098713,0.3682,0.0819319,,,0.1174686,,0.7136961,,9.1,0.7914,0.2063105,0.1224043,0.187555,0.8485,0.0651507,2.3288849999999996,1.0599,1.2230559,0.6633524,0.9900929,1.5132726,3.5684804,,,
"('FIN', 11)",0.0438738,0.0099713,0.37193,0.0827619,,,0.1186586,,0.7209261,,9.0,0.7914,0.2084005,0.1236443,0.189455,0.8485,0.0658107,2.3288849999999996,1.0599,1.2354459,0.6700724,1.0001229,1.5286026,3.6046304,,,
"('FIN', 12)",0.1450751,0.0324644,0.348992,0.0902915,,,0.0618852,,0.7781303,,8.9,0.7876,0.1227559,0.0791319,0.1714524,0.8485,0.1298575,2.3288849999999996,0.9899,1.2204573,0.4129062,1.3675615,1.3777066,3.8084762,,,
"('FIN', 13)",0.1601917,0.0358471,0.4111213,0.0996997,,,0.0672133,,0.75839,,8.05,0.7057,0.1187435,0.080656,0.1881972,0.8485,0.2050006,2.267884,0.9257,1.2893751,0.4816953,1.7229008,1.2456864,4.337498,,,
"('FIN', 14)",0.1601917,0.0358471,0.4111213,0.0996997,,,0.0672133,,0.75839,,8.05,0.7057,0.1187435,0.080656,0.1881972,0.8485,0.2050006,2.267884,0.9257,1.2893751,0.4816953,1.7229008,1.2456864,4.337498,,,
"('FIN', 15)",0.1694853,0.0379268,0.431417,0.1054838,,,0.0711127,,0.7929066,,7.4,0.7029,0.1291881,0.0877057,0.1991155,0.8485,0.2275606,2.267884,0.9286,1.3001771,0.5001593,1.8264111,1.3618081,4.6104731,,,
"('FIN', 16)",0.2003008,0.0438528,0.4373431,0.1042986,,,0.2334867,,0.7715728,,7.4,0.7029,0.1137803,0.0734831,0.2678578,0.8485,0.2560057,2.267884,0.9286,1.1318771,0.3982311,2.0705647,1.2349905,4.5156562,,,
"('FIN', 17)",0.2031072,0.0451349,0.4739169,0.1068985,,,0.2375523,,0.8029268,,7.4,0.718,0.1152129,0.074829,0.2719974,0.8485,0.2601198,2.267884,0.888,0.9395194,0.4062145,2.4230337,1.0499813,4.4659836,,,
"('FIN', 18)",0.2031072,0.0451349,0.4739169,0.1068985,,,0.2375523,,0.8029268,,7.4,0.718,0.1152129,0.074829,0.2719974,0.8485,0.2601198,2.267884,0.888,0.9395194,0.4062145,2.4230337,1.0499813,4.4659836,,,
"('GBR', 0)",,,,,,,,,,,13.16,1.2738,,,,0.8485,,,1.6619,1.093649,0.0649134,0.7620264,3.0650395,2.0708773,,,
"('GBR', 1)",,,,,,,,,,,12.6,1.2738,,,,0.8485,,,1.6619,1.180449,0.0700654,0.8225064,3.3083035,2.2352373,,,
"('GBR', 2)",,,,,,,,,,,12.0,1.2738,,,,0.8485,,,1.6619,1.273449,0.0755854,0.8873064,3.5689435,2.4113373,,,
"('GBR', 3)",,,,,,,,,,,12.0,1.219,,,,0.8485,,,1.3381,1.4026061,0.179623,0.7803715,2.8799834,3.351816,,,
"('GBR', 4)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,,1.8348,1.1416209,0.1791626,1.3450181,2.9946992,2.9946992,,,
"('GBR', 5)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,2.34965,1.8348,0.831702,0.1305249,0.9798825,2.1817203,2.1817203,,,
"('GBR', 6)",,,,,,,,,0.7714625,,9.7,1.1333,,,,0.8485,,2.34965,1.1619,1.6248269,0.2677222,0.7564912,2.0431428,3.343885,,,
"('GBR', 7)",,,,,,,,,0.7977425,,9.4,1.1333,,,,0.8485,,2.34965,1.1619,1.6801769,0.2768422,0.7822612,2.1127428,3.457795,,,
"('GBR', 8)",0.0800979,0.0092067,0.1519097,0.0046033,,,0.2200389,,0.4658565,,9.3,1.1333,0.2274043,0.2274043,0.0966698,0.8485,0.0147306,2.34965,1.1619,1.2631524,0.7659933,0.7512626,1.6203704,3.3070287,,,
"('GBR', 9)",0.0805909,0.0086347,0.1947612,0.0047971,,,0.219706,,0.5564607,,9.3,0.8979,0.2273814,0.2273814,0.0959415,0.8485,0.0143912,2.34965,1.0098,1.4467978,0.7771261,0.6073097,1.5149163,3.617954,,,
"('GBR', 10)",0.0433424,0.0098505,0.3674255,0.0817596,,,0.1172215,,0.7121948,,9.1,0.7914,0.2058765,0.1221468,0.1871605,0.8485,0.0650136,2.34965,1.0599,1.2204831,0.661957,0.9880102,1.5100893,3.5609738,,,
"('GBR', 11)",0.0440355,0.0100081,0.3733007,0.0830669,,,0.1190959,,0.7235829,,9.0,0.7914,0.2091685,0.1241,0.1901532,0.8485,0.0660532,2.292138,1.0599,1.2399989,0.6725418,1.0038086,1.5342359,3.6179144,,,
"('GBR', 12)",0.1456006,0.032582,0.3502561,0.0906186,,,0.0621094,,0.7809488,,8.9,0.7876,0.1232005,0.0794185,0.1720735,0.8485,0.1303278,2.292138,0.9899,1.224878,0.4144018,1.372515,1.3826969,3.822271,,,
"('GBR', 13)",0.1598449,0.0357695,0.4102312,0.0994839,,,0.0670678,,0.756748,,8.05,0.7057,0.1184864,0.0804813,0.1877898,0.8485,0.2045567,2.292138,0.9257,1.2865834,0.4806524,1.7191706,1.2429894,4.3281069,,,
"('GBR', 14)",0.1598449,0.0357695,0.4102312,0.0994839,,,0.0670678,,0.756748,,8.05,0.7057,0.1184864,0.0804813,0.1877898,0.8485,0.2045567,2.292138,0.9257,1.2865834,0.4806524,1.7191706,1.2429894,4.3281069,,,
"('GBR', 15)",0.1691384,0.0378492,0.4305342,0.105268,,,0.0709672,,0.791284,,7.4,0.7029,0.1289237,0.0875262,0.1987081,0.8485,0.227095,2.292138,0.9286,1.2975165,0.4991358,1.8226735,1.3590213,4.6010383,,,
"('GBR', 16)",0.1998909,0.0437631,0.4364481,0.1040852,,,0.2330089,,0.7699938,,7.4,0.7029,0.1135475,0.0733327,0.2673097,0.8485,0.2554818,2.292138,0.9286,1.1295608,0.3974162,2.0663275,1.2324632,4.5064154,,,
"('GBR', 17)",0.2026925,0.0450428,0.4729491,0.1066803,,,0.2370672,,0.8012873,,7.4,0.718,0.1149776,0.0746762,0.271442,0.8485,0.2595886,2.292138,0.888,0.9376009,0.405385,2.4180858,1.0478372,4.4568641,,,
"('GBR', 18)",0.2026925,0.0450428,0.4729491,0.1066803,,,0.2370672,,0.8012873,,7.4,0.718,0.1149776,0.0746762,0.271442,0.8485,0.2595886,2.292138,0.888,0.9376009,0.405385,2.4180858,1.0478372,4.4568641,,,
"('IRL', 0)",,,,,,,,,,,13.16,1.2738,,,,0.8485,,,1.6619,1.093649,0.0649134,0.7620264,3.0650395,2.0708773,,,
"('IRL', 1)",,,,,,,,,,,12.6,1.2738,,,,0.8485,,,1.6619,1.180449,0.0700654,0.8225064,3.3083035,2.2352373,,,
"('IRL', 2)",,,,,,,,,,,12.0,1.2738,,,,0.8485,,,1.6619,1.273449,0.0755854,0.8873064,3.5689435,2.4113373,,,
"('IRL', 3)",,,,,,,,,,,12.0,1.219,,,,0.8485,,,1.3381,1.4026061,0.179623,0.7803715,2.8799834,3.351816,,,
"('IRL', 4)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,,1.8348,1.1416209,0.1791626,1.3450181,2.9946992,2.9946992,,,
"('IRL', 5)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,2.3570830000000003,1.8348,0.8307216,0.130371,0.9787274,2.1791485,2.1791485,,,
"('IRL', 6)",,,,,,,,,0.7708114,,9.7,1.1333,,,,0.8485,,2.3570830000000003,1.1619,1.6234555,0.2674962,0.7558527,2.0414183,3.3410627,,,
"('IRL', 7)",,,,,,,,,0.7970914,,9.4,1.1333,,,,0.8485,,2.3570830000000003,1.1619,1.6788055,0.2766162,0.7816227,2.1110183,3.4549727,,,
"('IRL', 8)",0.0800332,0.0091992,0.1517871,0.0045996,,,0.2198613,,0.4654804,,9.3,1.1333,0.2272207,0.2272207,0.0965918,0.8485,0.0147187,2.3570830000000003,1.1619,1.2621326,0.7653749,0.7506561,1.6190622,3.3043587,,,
"('IRL', 9)",0.0805284,0.008628,0.1946104,0.0047934,,,0.2195358,,0.5560296,,9.3,0.8979,0.2272052,0.2272052,0.0958672,0.8485,0.0143801,2.3570830000000003,1.0098,1.4456769,0.7765241,0.6068392,1.5137426,3.615151,,,
"('IRL', 10)",0.0433097,0.0098431,0.3671483,0.0816979,,,0.1171331,,0.7116574,,9.1,0.7914,0.2057211,0.1220547,0.1870192,0.8485,0.0649646,2.3570830000000003,1.0599,1.2195622,0.6614575,0.9872646,1.5089498,3.5582868,,,
"('IRL', 11)",0.0437497,0.0099431,0.3708783,0.0825279,,,0.1183231,,0.7188874,,9.0,0.7914,0.2078111,0.1232947,0.1889192,0.8485,0.0656246,2.3570830000000003,1.0599,1.2319522,0.6681775,0.9972946,1.5242798,3.5944368,,,
"('IRL', 12)",0.1446719,0.0323741,0.3480219,0.0900406,,,0.0617132,,0.7759675,,8.9,0.7876,0.1224147,0.078912,0.1709759,0.8485,0.1294965,2.3570830000000003,0.9899,1.2170651,0.4117585,1.3637604,1.3738773,3.7978906,,,
"('IRL', 13)",0.159329,0.035654,0.4089072,0.0991628,,,0.0668513,,0.7543056,,8.05,0.7057,0.118104,0.0802216,0.1871837,0.8485,0.2038965,2.328215,0.9257,1.282431,0.4791011,1.7136219,1.2389776,4.3141379,,,
"('IRL', 14)",0.159329,0.035654,0.4089072,0.0991628,,,0.0668513,,0.7543056,,8.05,0.7057,0.118104,0.0802216,0.1871837,0.8485,0.2038965,2.328215,0.9257,1.282431,0.4791011,1.7136219,1.2389776,4.3141379,,,
"('IRL', 15)",0.1686225,0.0377337,0.429221,0.1049469,,,0.0707507,,0.7888704,,7.4,0.7029,0.1285305,0.0872592,0.198102,0.8485,0.2264023,2.328215,0.9286,1.2935588,0.4976133,1.8171141,1.3548761,4.5870044,,,
"('IRL', 16)",0.1992812,0.0436296,0.4351169,0.1037677,,,0.2322982,,0.7676452,,7.4,0.7029,0.1132011,0.0731091,0.2664943,0.8485,0.2547026,2.328215,0.9286,1.1261155,0.396204,2.0600248,1.228704,4.4926701,,,
"('IRL', 17)",0.2020756,0.0449057,0.4715097,0.1063556,,,0.2363457,,0.7988485,,7.4,0.718,0.1146277,0.0744489,0.2706158,0.8485,0.2587985,2.328215,0.888,0.9347472,0.4041511,2.4107261,1.044648,4.4432992,,,
"('IRL', 18)",0.2020756,0.0449057,0.4715097,0.1063556,,,0.2363457,,0.7988485,,7.4,0.718,0.1146277,0.0744489,0.2706158,0.8485,0.2587985,2.328215,0.888,0.9347472,0.4041511,2.4107261,1.044648,4.4432992,,,
"('ISL', 0)",,,,,,,,,,,13.16,1.2738,,,,0.8485,,,1.6619,1.093649,0.0649134,0.7620264,3.0650395,2.0708773,,,
"('ISL', 1)",,,,,,,,,,,12.6,1.2738,,,,0.8485,,,1.6619,1.180449,0.0700654,0.8225064,3.3083035,2.2352373,,,
"('ISL', 2)",,,,,,,,,,,12.0,1.2738,,,,0.8485,,,1.6619,1.273449,0.0755854,0.8873064,3.5689435,2.4113373,,,
"('ISL', 3)",,,,,,,,,,,12.0,1.219,,,,0.8485,,,1.3381,1.4026061,0.179623,0.7803715,2.8799834,3.351816,,,
"('ISL', 4)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,,1.8348,1.1416209,0.1791626,1.3450181,2.9946992,2.9946992,,,
"('ISL', 5)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,2.2102196000000003,1.8348,0.8500929,0.1334111,1.00155,2.2299632,2.2299632,,,
"('ISL', 6)",,,,,,,,,0.770736,,9.7,1.1333,,,,0.8485,,2.357944,1.1619,1.6232967,0.26747,0.7557788,2.0412186,3.3407358,,,
"('ISL', 7)",,,,,,,,,0.797016,,9.4,1.1333,,,,0.8485,,2.357944,1.1619,1.6786467,0.27659,0.7815488,2.1108186,3.4546458,,,
"('ISL', 8)",0.0800257,0.0091984,0.1517729,0.0045992,,,0.2198407,,0.4654368,,9.3,1.1333,0.2271994,0.2271994,0.0965827,0.8485,0.0147174,2.357944,1.1619,1.2620144,0.7653032,0.7505858,1.6189107,3.3040495,,,
"('ISL', 9)",0.0805212,0.0086273,0.1945929,0.0047929,,,0.2195161,,0.5559796,,9.3,0.8979,0.2271848,0.2271848,0.0958586,0.8485,0.0143788,2.357944,1.0098,1.4455471,0.7764543,0.6067847,1.5136067,3.6148263,,,
"('ISL', 10)",0.0433059,0.0098423,0.3671161,0.0816907,,,0.1171228,,0.7115951,,9.1,0.7914,0.2057032,0.122044,0.1870029,0.8485,0.0649589,2.357944,1.0599,1.2194555,0.6613996,0.9871783,1.5088178,3.5579755,,,
"('ISL', 11)",0.0437459,0.0099423,0.3708461,0.0825207,,,0.1183128,,0.7188251,,9.0,0.7914,0.2077932,0.123284,0.1889029,0.8485,0.0656189,2.357944,1.0599,1.2318455,0.6681196,0.9972083,1.5241478,3.5941255,,,
"('ISL', 12)",0.1446596,0.0323714,0.3479923,0.0900329,,,0.0617079,,0.7759015,,8.9,0.7876,0.1224043,0.0789052,0.1709613,0.8485,0.1294855,2.357944,0.9899,1.2169615,0.4117235,1.3636443,1.3737604,3.7975674,,,
"('ISL', 13)",0.161822,0.0362119,0.4153055,0.1007144,,,0.0678973,,0.7661084,,8.05,0.7057,0.119952,0.0814768,0.1901126,0.8485,0.2070869,2.153875,0.9257,1.3024975,0.4865977,1.7404354,1.2583642,4.3816423,,,
"('ISL', 14)",0.161822,0.0362119,0.4153055,0.1007144,,,0.0678973,,0.7661084,,8.05,0.7057,0.119952,0.0814768,0.1901126,0.8485,0.2070869,2.153875,0.9257,1.3024975,0.4865977,1.7404354,1.2583642,4.3816423,,,
"('ISL', 15)",0.1711156,0.0382916,0.435567,0.1064985,,,0.0717968,,0.8005338,,7.4,0.7029,0.1304308,0.0885493,0.2010309,0.8485,0.2297496,2.153875,0.9286,1.3126839,0.5049705,1.8439799,1.3749078,4.6548226,,,
"('ISL', 16)",0.2022275,0.0442747,0.44155,0.1053019,,,0.2357327,,0.7789947,,7.4,0.7029,0.1148748,0.07419,0.2704344,0.8485,0.2584683,2.153875,0.9286,1.1427649,0.4020618,2.090482,1.2468702,4.5590936,,,
"('ISL', 17)",0.2050568,0.0455682,0.4784658,0.1079246,,,0.2398325,,0.8106338,,7.4,0.718,0.1163188,0.0755472,0.2746082,0.8485,0.2626166,2.153875,0.888,0.9485375,0.4101136,2.4462915,1.0600597,4.508851,,,
"('ISL', 18)",0.2050568,0.0455682,0.4784658,0.1079246,,,0.2398325,,0.8106338,,7.4,0.718,0.1163188,0.0755472,0.2746082,0.8485,0.2626166,2.153875,0.888,0.9485375,0.4101136,2.4462915,1.0600597,4.508851,,,
"('LTU', 0)",,,,,,,,,,,13.16,1.2738,,,,0.8485,,,1.6619,1.093649,0.0649134,0.7620264,3.0650395,2.0708773,,,
"('LTU', 1)",,,,,,,,,,,12.6,1.2738,,,,0.8485,,,1.6619,1.180449,0.0700654,0.8225064,3.3083035,2.2352373,,,
"('LTU', 2)",,,,,,,,,,,12.0,1.2738,,,,0.8485,,,1.6619,1.273449,0.0755854,0.8873064,3.5689435,2.4113373,,,
"('LTU', 3)",,,,,,,,,,,12.0,1.219,,,,0.8485,,,1.3381,1.4026061,0.179623,0.7803715,2.8799834,3.351816,,,
"('LTU', 4)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,,1.8348,1.1416209,0.1791626,1.3450181,2.9946992,2.9946992,,,
"('LTU', 5)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,2.2102196000000003,1.8348,0.8500929,0.1334111,1.00155,2.2299632,2.2299632,,,
"('LTU', 6)",,,,,,,,,0.7809152,,9.7,1.1333,,,,0.8485,,2.24174325,1.1619,1.6447357,0.2710025,0.7657604,2.0681772,3.3848572,,,
"('LTU', 7)",,,,,,,,,0.797675,,9.4,1.1333,,,,0.8485,,2.350421,1.1619,1.6800347,0.2768187,0.782195,2.1125639,3.4575023,,,
"('LTU', 8)",0.0800911,0.0092059,0.151897,0.0046029,,,0.2200205,,0.4658175,,9.3,1.1333,0.2273852,0.2273852,0.0966617,0.8485,0.0147294,2.350421,1.1619,1.2630466,0.7659291,0.7511997,1.6202347,3.3067517,,,
"('LTU', 9)",0.0805844,0.008634,0.1947456,0.0047967,,,0.2196884,,0.556416,,9.3,0.8979,0.2273631,0.2273631,0.0959338,0.8485,0.0143901,2.350421,1.0098,1.4466816,0.7770637,0.6072609,1.5147945,3.6176632,,,
"('LTU', 10)",0.043339,0.0098498,0.3673968,0.0817532,,,0.1172124,,0.712139,,9.1,0.7914,0.2058604,0.1221373,0.1871458,0.8485,0.0650085,2.350421,1.0599,1.2203876,0.6619051,0.9879328,1.5099711,3.5606951,,,
"('LTU', 11)",0.0439012,0.0099775,0.3721625,0.0828136,,,0.1187328,,0.7213766,,9.0,0.7914,0.2085307,0.1237216,0.1895734,0.8485,0.0658518,2.322653,1.0599,1.2362181,0.6704912,1.000748,1.529558,3.6068832,,,
"('LTU', 12)",0.1451643,0.0324843,0.3492063,0.090347,,,0.0619232,,0.7786083,,8.9,0.7876,0.1228313,0.0791805,0.1715578,0.8485,0.1299372,2.322653,0.9899,1.221207,0.4131598,1.3684016,1.3785529,3.8108157,,,
"('LTU', 13)",0.1594085,0.0356718,0.4091113,0.0992123,,,0.0668847,,0.7546822,,8.05,0.7057,0.1181629,0.0802616,0.1872771,0.8485,0.2039983,2.322653,0.9257,1.2830711,0.4793402,1.7144773,1.2395961,4.3162915,,,
"('LTU', 14)",0.1594085,0.0356718,0.4091113,0.0992123,,,0.0668847,,0.7546822,,8.05,0.7057,0.1181629,0.0802616,0.1872771,0.8485,0.2039983,2.322653,0.9257,1.2830711,0.4793402,1.7144773,1.2395961,4.3162915,,,
"('LTU', 15)",0.1687021,0.0377515,0.4294234,0.1049964,,,0.0707841,,0.7892425,,7.4,0.7029,0.1285911,0.0873004,0.1981954,0.8485,0.2265091,2.322653,0.9286,1.294169,0.497848,1.8179712,1.3555152,4.589168,,,
"('LTU', 16)",0.1993752,0.0436502,0.4353221,0.1038167,,,0.2324077,,0.7680073,,7.4,0.7029,0.1132545,0.0731436,0.26662,0.8485,0.2548227,2.322653,0.9286,1.1266466,0.3963909,2.0609965,1.2292836,4.4947892,,,
"('LTU', 17)",0.2021707,0.0449268,0.4717316,0.1064056,,,0.2364569,,0.7992245,,7.4,0.718,0.1146816,0.0744839,0.2707432,0.8485,0.2589203,2.322653,0.888,0.9351872,0.4043414,2.4118608,1.0451397,4.4453905,,,
"('LTU', 18)",0.2021707,0.0449268,0.4717316,0.1064056,,,0.2364569,,0.7992245,,7.4,0.718,0.1146816,0.0744839,0.2707432,0.8485,0.2589203,2.322653,0.888,0.9351872,0.4043414,2.4118608,1.0451397,4.4453905,,,
"('LVA', 0)",,,,,,,,,,,13.16,1.2738,,,,0.8485,,,1.6619,1.093649,0.0649134,0.7620264,3.0650395,2.0708773,,,
"('LVA', 1)",,,,,,,,,,,12.6,1.2738,,,,0.8485,,,1.6619,1.180449,0.0700654,0.8225064,3.3083035,2.2352373,,,
"('LVA', 2)",,,,,,,,,,,12.0,1.2738,,,,0.8485,,,1.6619,1.273449,0.0755854,0.8873064,3.5689435,2.4113373,,,
"('LVA', 3)",,,,,,,,,,,12.0,1.219,,,,0.8485,,,1.3381,1.4026061,0.179623,0.7803715,2.8799834,3.351816,,,
