,growth_collection,processing,preparation,material,energy,things,buildings,infrastructure,inhabited,waste,sleep,hygiene_grooming,childcare,adultcare,moving_things,moving_people,organization,education,meals,active_recreation,religious,social,interactive,passive,work_employed,work_other,unknown
"('CUW', 6)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('CUW', 7)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('CUW', 8)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('CUW', 9)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('CUW', 10)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('CUW', 11)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('CUW', 12)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('CUW', 13)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('CUW', 14)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('CUW', 15)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('CUW', 16)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('CUW', 17)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('CUW', 18)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('DOM', 0)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('DOM', 1)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('DOM', 2)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('DOM', 3)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('DOM', 4)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('DOM', 5)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('DOM', 6)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('DOM', 7)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('DOM', 8)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('DOM', 9)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('DOM', 10)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('DOM', 11)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('DOM', 12)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('DOM', 13)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('DOM', 14)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('DOM', 15)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('DOM', 16)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('DOM', 17)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('DOM', 18)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('GLP', 0)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('GLP', 1)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('GLP', 2)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('GLP', 3)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('GLP', 4)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('GLP', 5)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('GLP', 6)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('GLP', 7)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('GLP', 8)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('GLP', 9)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('GLP', 10)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('GLP', 11)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('GLP', 12)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('GLP', 13)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('GLP', 14)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('GLP', 15)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('GLP', 16)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('GLP', 17)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('GLP', 18)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('GRD', 0)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('GRD', 1)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('GRD', 2)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('GRD', 3)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('GRD', 4)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('GRD', 5)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('GRD', 6)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('GRD', 7)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('GRD', 8)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('GRD', 9)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('GRD', 10)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('GRD', 11)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('GRD', 12)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('GRD', 13)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('GRD', 14)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('GRD', 15)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('GRD', 16)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('GRD', 17)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('GRD', 18)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('HTI', 0)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('HTI', 1)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('HTI', 2)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('HTI', 3)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('HTI', 4)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('HTI', 5)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('HTI', 6)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('HTI', 7)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('HTI', 8)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('HTI', 9)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('HTI', 10)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('HTI', 11)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('HTI', 12)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('HTI', 13)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('HTI', 14)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('HTI', 15)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('HTI', 16)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('HTI', 17)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('HTI', 18)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('JAM', 0)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('JAM', 1)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('JAM', 2)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('JAM', 3)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('JAM', 4)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('JAM', 5)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('JAM', 6)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('JAM', 7)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('JAM', 8)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('JAM', 9)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('JAM', 10)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('JAM', 11)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('JAM', 12)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('JAM', 13)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('JAM', 14)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('JAM', 15)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('JAM', 16)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('JAM', 17)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('JAM', 18)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('LCA', 0)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('LCA', 1)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('LCA', 2)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('LCA', 3)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('LCA', 4)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('LCA', 5)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('LCA', 6)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('LCA', 7)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('LCA', 8)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('LCA', 9)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('LCA', 10)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('LCA', 11)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('LCA', 12)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('LCA', 13)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('LCA', 14)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('LCA', 15)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('LCA', 16)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('LCA', 17)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('LCA', 18)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0.413917,0,0,0,0,0,0,0,0,0
"('MTQ', 0)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('MTQ', 1)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('MTQ', 2)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('MTQ', 3)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('MTQ', 4)",0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0
"('MTQ', 5)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('MTQ', 6)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('MTQ', 7)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('MTQ', 8)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('MTQ', 9)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('MTQ', 10)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('MTQ', 11)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
"('MTQ', 12)",0.000350603029515,0,0,5.49067777842e-05,0,5.49067777842e-05,5.49067777842e-05,0,7.6790175102e-06,0,0,0,0,0,0,0,1.53580350204e-05,0.413917,0,0,0,0,0,0,0,0,0
